,,,,"4=FT Not Present, CS: CIMCA, ANC Not Present, USB Not Present","C=FT Present, CS: CIMCA, ANC Not Present, USB Not Present",
,,,,"5=FT Not Present, CS: CIMCA, ANC Not Present, USB Present","D=FT Present, CS: CIMCA, ANC Not Present, USB Present",
,,,,"6=FT Not Present, CS: CIMCA, ANC Present, USB Not Present","E=FT Present, CS: CIMCA, ANC Present, USB Not Present",
,,,,"7=FT Not Present, CS: CIMCA, ANC Present, USB Present","F=FT Present, CS: CIMCA, ANC Present, USB Present",
727-01-01,xxxx,xx**,xxxx,"Aux 1/Aux 2 Channel Location for Balance / Fade, CD Configuration, MP3 CD Text Conversion (Folder/File/Track Name Replaced by Number)",,
,,,,"00=Aux1 Mono Sub, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled","80=Aux1 Right Rear, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"01=Aux1 Mono Sub, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled","81=Aux1 Right Rear, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"02=Aux1 Mono Sub, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled","82=Aux1 Right Rear, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"03=Aux1 Mono Sub, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled","83=Aux1 Right Rear, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"04=Aux1 Mono Sub, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","84=Aux1 Right Rear, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"05=Aux1 Mono Sub, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","85=Aux1 Right Rear, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"06=Aux1 Mono Sub, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","86=Aux1 Right Rear, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"07=Aux1 Mono Sub, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","87=Aux1 Right Rear, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"08=Aux1 Mono Sub, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","88=Aux1 Right Rear, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"09=Aux1 Mono Sub, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","89=Aux1 Right Rear, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"0A=Aux1 Mono Sub, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","8A=Aux1 Right Rear, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"0B=Aux1 Mono Sub, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","8B=Aux1 Right Rear, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"0C=Aux1 Mono Sub, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","8C=Aux1 Right Rear, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"0D=Aux1 Mono Sub, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","8D=Aux1 Right Rear, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"0E=Aux1 Mono Sub, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","8E=Aux1 Right Rear, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"0F=Aux1 Mono Sub, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","8F=Aux1 Right Rear, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"10=Aux1 Mono Sub, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","90=Aux1 Right Rear, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"11=Aux1 Mono Sub, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","91=Aux1 Right Rear, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"12=Aux1 Mono Sub, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","92=Aux1 Right Rear, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"13=Aux1 Mono Sub, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","93=Aux1 Right Rear, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"14=Aux1 Mono Sub, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","94=Aux1 Right Rear, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"15=Aux1 Mono Sub, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","95=Aux1 Right Rear, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"16=Aux1 Mono Sub, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","96=Aux1 Right Rear, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"17=Aux1 Mono Sub, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","97=Aux1 Right Rear, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"18=Aux1 Mono Sub, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","98=Aux1 Right Rear, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"19=Aux1 Mono Sub, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","99=Aux1 Right Rear, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"1A=Aux1 Mono Sub, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","9A=Aux1 Right Rear, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"1B=Aux1 Mono Sub, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","9B=Aux1 Right Rear, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"1C=Aux1 Mono Sub, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled","9C=Aux1 Right Rear, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"1D=Aux1 Mono Sub, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled","9D=Aux1 Right Rear, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"1E=Aux1 Mono Sub, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled","9E=Aux1 Right Rear, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"1F=Aux1 Mono Sub, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled","9F=Aux1 Right Rear, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"20=Aux1 Left Front, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled","A0=Aux1 Center Rear, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"21=Aux1 Left Front, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled","A1=Aux1 Center Rear, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"22=Aux1 Left Front, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled","A2=Aux1 Center Rear, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"23=Aux1 Left Front, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled","A3=Aux1 Center Rear, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"24=Aux1 Left Front, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","A4=Aux1 Center Rear, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"25=Aux1 Left Front, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","A5=Aux1 Center Rear, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"26=Aux1 Left Front, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","A6=Aux1 Center Rear, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"27=Aux1 Left Front, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","A7=Aux1 Center Rear, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"28=Aux1 Left Front, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","A8=Aux1 Center Rear, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"29=Aux1 Left Front, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","A9=Aux1 Center Rear, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"2A=Aux1 Left Front, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","AA=Aux1 Center Rear, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"2B=Aux1 Left Front, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","AB=Aux1 Center Rear, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"2C=Aux1 Left Front, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","AC=Aux1 Center Rear, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"2D=Aux1 Left Front, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","AD=Aux1 Center Rear, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"2E=Aux1 Left Front, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","AE=Aux1 Center Rear, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"2F=Aux1 Left Front, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","AF=Aux1 Center Rear, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"30=Aux1 Left Front, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","B0=Aux1 Center Rear, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"31=Aux1 Left Front, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","B1=Aux1 Center Rear, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"32=Aux1 Left Front, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","B2=Aux1 Center Rear, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"33=Aux1 Left Front, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","B3=Aux1 Center Rear, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"34=Aux1 Left Front, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","B4=Aux1 Center Rear, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"35=Aux1 Left Front, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","B5=Aux1 Center Rear, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"36=Aux1 Left Front, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","B6=Aux1 Center Rear, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"37=Aux1 Left Front, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","B7=Aux1 Center Rear, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"38=Aux1 Left Front, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","B8=Aux1 Center Rear, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"39=Aux1 Left Front, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","B9=Aux1 Center Rear, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"3A=Aux1 Left Front, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","BA=Aux1 Center Rear, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"3B=Aux1 Left Front, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","BB=Aux1 Center Rear, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"3C=Aux1 Left Front, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled","BC=Aux1 Center Rear, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"3D=Aux1 Left Front, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled","BD=Aux1 Center Rear, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"3E=Aux1 Left Front, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled","BE=Aux1 Center Rear, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"3F=Aux1 Left Front, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled","BF=Aux1 Center Rear, Aux2 Left Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"40=Aux1 Center Front, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled","C0=Aux1 Left Rear, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"41=Aux1 Center Front, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled","C1=Aux1 Left Rear, Aux2 Mono Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"42=Aux1 Center Front, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled","C2=Aux1 Left Rear, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"43=Aux1 Center Front, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled","C3=Aux1 Left Rear, Aux2 Mono Sub, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"44=Aux1 Center Front, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","C4=Aux1 Left Rear, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"45=Aux1 Center Front, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","C5=Aux1 Left Rear, Aux2 Left Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"46=Aux1 Center Front, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","C6=Aux1 Left Rear, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"47=Aux1 Center Front, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","C7=Aux1 Left Rear, Aux2 Left Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"48=Aux1 Center Front, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","C8=Aux1 Left Rear, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"49=Aux1 Center Front, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","C9=Aux1 Left Rear, Aux2 Center Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"4A=Aux1 Center Front, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","CA=Aux1 Left Rear, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"4B=Aux1 Center Front, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","CB=Aux1 Left Rear, Aux2 Center Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"4C=Aux1 Center Front, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Disabled","CC=Aux1 Left Rear, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"4D=Aux1 Center Front, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Enabled","CD=Aux1 Left Rear, Aux2 Right Front, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"4E=Aux1 Center Front, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Disabled","CE=Aux1 Left Rear, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"4F=Aux1 Center Front, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Enabled","CF=Aux1 Left Rear, Aux2 Right Front, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"50=Aux1 Center Front, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","D0=Aux1 Left Rear, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"51=Aux1 Center Front, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","D1=Aux1 Left Rear, Aux2 Right Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"52=Aux1 Center Front, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","D2=Aux1 Left Rear, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"53=Aux1 Center Front, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","D3=Aux1 Left Rear, Aux2 Right Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"54=Aux1 Center Front, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","D4=Aux1 Left Rear, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"55=Aux1 Center Front, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","D5=Aux1 Left Rear, Aux2 Center Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"56=Aux1 Center Front, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","D6=Aux1 Left Rear, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"57=Aux1 Center Front, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","D7=Aux1 Left Rear, Aux2 Center Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"58=Aux1 Center Front, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled","D8=Aux1 Left Rear, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"59=Aux1 Center Front, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled","D9=Aux1 Left Rear, Aux2 Left Rear, Internal CD Enabled/External CD Disabled, Conversion Enabled",
,,,,"5A=Aux1 Center Front, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled","DA=Aux1 Left Rear, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Disabled",
,,,,"5B=Aux1 Center Front, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled","DB=Aux1 Left Rear, Aux2 Left Rear, Internal CD Disabled/External CD/No CD, Conversion Enabled",
,,,,"5C=Aux1 Center Front, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled","DC=Aux1 Left Rear, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Disabled",
,,,,"5D=Aux1 Center Front, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled","DD=Aux1 Left Rear, Aux2 Left Sub, Internal CD Enabled/External CD Disabled, Conversion Enabled",
